time/total_timesteps,time/fps,time/time_elapsed,time/iterations,train/value_loss,train/clip_fraction,train/entropy_loss,train/n_updates,train/explained_variance,train/clip_range,train/std,train/loss,train/approx_kl,train/learning_rate,train/policy_gradient_loss
960512,7,134629,469,16059.192533874511,0.0041015625,-23.72440087199211,4680,0.5183436274528503,0.2,2.612292766571045,5005.13623046875,0.0016522289,0.0003,-0.005625791909551481
962560,7,134857,470,16942.588119506836,0.001318359375,-23.72585483789444,4690,0.27689826488494873,0.2,2.612274646759033,8876.046875,0.001042251,0.0003,-0.004058048052684171
964608,7,135084,471,10539.521307373047,0.015625,-23.727308160066606,4700,0.20086586475372314,0.2,2.6129307746887207,3972.10205078125,0.0031149313,0.0003,-0.007886969317041803
966656,7,135308,472,8615.527033996583,0.0140625,-23.73222776055336,4710,0.47728657722473145,0.2,2.614518165588379,2660.857666015625,0.0029408722,0.0003,-0.007473659222887364
968704,7,135536,473,12076.805432128906,0.004638671875,-23.736118119955062,4720,0.46459728479385376,0.2,2.615156650543213,4793.2431640625,0.0016275226,0.0003,-0.006394706193532329
970752,7,135767,474,12780.184785461426,0.004052734375,-23.73599953055382,4730,0.5784682333469391,0.2,2.6143534183502197,4142.4013671875,0.0017276721,0.0003,-0.0056299924581253435
972800,7,135996,475,16909.08735961914,0.003076171875,-23.734146696329116,4740,0.3371899724006653,0.2,2.6144628524780273,8673.96875,0.0013329921,0.0003,-0.0052043874398805205
974848,7,136227,476,16855.593086242676,0.009375,-23.735461437702178,4750,0.3992273211479187,0.2,2.6149444580078125,7723.84326171875,0.002428365,0.0003,-0.007129826481832424
976896,7,136458,477,14245.35576171875,0.00361328125,-23.739003252983093,4760,0.4648628830909729,0.2,2.6162967681884766,5536.228515625,0.0014482349,0.0003,-0.004495474080613349
978944,7,136690,478,16599.764707183836,0.004248046875,-23.742701137065886,4770,0.38906002044677734,0.2,2.616549015045166,5661.9482421875,0.0016013255,0.0003,-0.005281749873392983
980992,7,136921,479,13086.086491394042,0.003515625,-23.745338249206544,4780,0.45303499698638916,0.2,2.617561101913452,5965.486328125,0.001376004,0.0003,-0.005270662277325755
983040,7,137153,480,15784.560005187988,0.008349609375,-23.748732697963714,4790,0.44229525327682495,0.2,2.6181790828704834,6432.896484375,0.0020403657,0.0003,-0.007128289696993306
985088,7,137385,481,18441.161375427248,0.00185546875,-23.750417006015777,4800,0.3491247296333313,0.2,2.6185250282287598,10327.033203125,0.0011360226,0.0003,-0.00476786575090955
987136,7,137618,482,13901.715132141113,0.012451171875,-23.752053076028822,4810,0.5845550894737244,0.2,2.6186938285827637,10546.44140625,0.002765042,0.0003,-0.007978737531084334
989184,7,137850,483,15072.191137695312,0.008837890625,-23.752750343084337,4820,0.520727813243866,0.2,2.618978977203369,9723.62109375,0.0023098402,0.0003,-0.007348316798379528
991232,7,138085,484,14862.514414978028,0.004931640625,-23.753950434923173,4830,0.45764482021331787,0.2,2.619687080383301,6207.45068359375,0.001788335,0.0003,-0.005690678468090482
993280,7,138319,485,12942.755634307861,0.002294921875,-23.75485816001892,4840,0.35609930753707886,0.2,2.619347333908081,4973.36572265625,0.0011309471,0.0003,-0.004487956557204598
995328,7,138553,486,14641.74526977539,0.002734375,-23.754067438840867,4850,0.552873283624649,0.2,2.6195342540740967,7942.82568359375,0.0014423025,0.0003,-0.005740510483883554
997376,7,138789,487,10386.714935302734,0.00439453125,-23.756423085927963,4860,0.3483176827430725,0.2,2.6203529834747314,3520.33544921875,0.0015403467,0.0003,-0.00566585481792572
999424,7,139025,488,18371.23692474365,0.00126953125,-23.75834009051323,4870,0.41863828897476196,0.2,2.620539426803589,13543.6279296875,0.00082098716,0.0003,-0.0036832523175689856
1001472,7,139263,489,12683.039813232423,0.00498046875,-23.75905727148056,4880,0.429054319858551,0.2,2.6209347248077393,5498.724609375,0.0018266189,0.0003,-0.005778881316655315
